Attributes,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Symbols,0098.HK,6898.HK,0376.HK,0045.HK,8242.HK,0969.HK,0179.HK,0116.HK,1036.HK,1938.HK,0098.HK,6898.HK,0376.HK,0045.HK,8242.HK,0969.HK,0179.HK,0116.HK,1036.HK,1938.HK,0098.HK,6898.HK,0376.HK,0045.HK,8242.HK,0969.HK,0179.HK,0116.HK,1036.HK,1938.HK,0098.HK,6898.HK,0376.HK,0045.HK,8242.HK,0969.HK,0179.HK,0116.HK,1036.HK,1938.HK,0098.HK,6898.HK,0376.HK,0045.HK,8242.HK,0969.HK,0179.HK,0116.HK,1036.HK,1938.HK,0098.HK,6898.HK,0376.HK,0045.HK,8242.HK,0969.HK,0179.HK,0116.HK,1036.HK,1938.HK
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04,2.2586159706115723,0.4605228304862976,9.710000038146973,7.862034797668457,0.2329999953508377,0.32499998807907104,23.483592987060547,10.752362251281738,5.6810173988342285,1.2100000381469727,2.680000066757202,1.649999976158142,9.710000038146973,8.619999885559082,0.2329999953508377,0.32499998807907104,26.149999618530273,12.699999809265137,6.099999904632568,1.2100000381469727,2.700000047683716,1.7999999523162842,9.880000114440918,8.699999809265137,0.2329999953508377,0.33000001311302185,26.299999237060547,12.720000267028809,6.489999771118164,1.2400000095367432,2.680000066757202,1.6299999952316284,9.699999809265137,8.420000076293945,0.2240000069141388,0.32499998807907104,25.799999237060547,12.4399995803833,6.059999942779541,1.2000000476837158,2.680000066757202,1.7999999523162842,9.859999656677246,8.65999984741211,0.22699999809265137,0.33000001311302185,26.299999237060547,12.699999809265137,6.489999771118164,1.25,140000.0,1916000.0,140000.0,770561.0,560000.0,290000.0,97537.0,248524.0,79000.0,316000.0
2016-01-05,2.3091821670532227,0.44377660751342773,9.640000343322754,7.615777015686035,0.22499999403953552,0.3199999928474426,23.393787384033203,10.701563835144043,5.727583408355713,1.2100000381469727,2.740000009536743,1.590000033378601,9.640000343322754,8.350000381469727,0.22499999403953552,0.3199999928474426,26.049999237060547,12.640000343322754,6.150000095367432,1.2100000381469727,2.75,1.7000000476837158,9.800000190734863,8.569999694824219,0.23199999332427979,0.3199999928474426,26.100000381469727,12.800000190734863,6.300000190734863,1.2100000381469727,2.690000057220459,1.5700000524520874,9.640000343322754,8.34000015258789,0.22499999403953552,0.3199999928474426,25.899999618530273,12.479999542236328,6.170000076293945,1.1799999475479126,2.7100000381469727,1.659999966621399,9.65999984741211,8.399999618530273,0.23199999332427979,0.3199999928474426,25.899999618530273,12.800000190734863,6.300000190734863,1.2100000381469727,377000.0,1382000.0,144000.0,147564.0,980000.0,10000.0,120400.0,213638.0,160000.0,123000.0
2016-01-06,2.351320505142212,0.4298213720321655,9.479999542236328,7.5519328117370605,0.22300000488758087,0.3199999928474426,23.303985595703125,10.583032608032227,5.587885856628418,1.2000000476837158,2.7899999618530273,1.5399999618530273,9.479999542236328,8.279999732971191,0.22300000488758087,0.3199999928474426,25.950000762939453,12.5,6.0,1.2000000476837158,2.8499999046325684,1.5800000429153442,9.829999923706055,8.510000228881836,0.23499999940395355,0.3449999988079071,26.25,12.699999809265137,6.199999809265137,1.25,2.7799999713897705,1.5299999713897705,9.359999656677246,8.069999694824219,0.22200000286102295,0.3100000023841858,25.700000762939453,12.4399995803833,6.0,1.190000057220459,2.799999952316284,1.5700000524520874,9.829999923706055,8.329999923706055,0.2240000069141388,0.3199999928474426,26.0,12.619999885559082,6.0,1.2200000286102295,141000.0,1234000.0,176000.0,165018.0,1630000.0,980000.0,108526.0,460000.0,11000.0,1058000.0
2016-01-07,2.351320505142212,0.4465676248073578,9.479999542236328,7.3603973388671875,0.2199999988079071,0.28999999165534973,23.303985595703125,10.532234191894531,5.448188781738281,1.2000000476837158,2.7899999618530273,1.600000023841858,9.479999542236328,8.069999694824219,0.2199999988079071,0.28999999165534973,25.950000762939453,12.4399995803833,5.849999904632568,1.2000000476837158,2.7899999618530273,1.6100000143051147,9.479999542236328,8.260000228881836,0.22100000083446503,0.30000001192092896,25.950000762939453,12.5,6.0,1.2000000476837158,2.7899999618530273,1.440000057220459,9.479999542236328,8.050000190734863,0.21400000154972076,0.2849999964237213,25.950000762939453,12.279999732971191,5.599999904632568,1.2000000476837158,2.7899999618530273,1.5499999523162842,9.479999542236328,8.260000228881836,0.22100000083446503,0.30000001192092896,25.950000762939453,12.5,5.989999771118164,1.2000000476837158,0.0,2616000.0,0.0,0.0,2462500.0,2292000.0,0.0,203000.0,78000.0,0.0
2016-01-08,2.376603603363037,0.4465676248073578,8.479999542236328,7.187104225158691,0.2150000035762787,0.29499998688697815,22.989673614501953,10.532234191894531,5.206047534942627,1.190000057220459,2.819999933242798,1.600000023841858,8.479999542236328,7.880000114440918,0.2150000035762787,0.29499998688697815,25.600000381469727,12.4399995803833,5.590000152587891,1.190000057220459,2.8299999237060547,1.6699999570846558,8.899999618530273,8.119999885559082,0.2199999988079071,0.30000001192092896,26.0,12.4399995803833,5.889999866485596,1.190000057220459,2.7699999809265137,1.559999942779541,8.300000190734863,7.840000152587891,0.2150000035762787,0.29499998688697815,25.399999618530273,12.319999694824219,5.590000152587891,1.1699999570846558,2.7699999809265137,1.6399999856948853,8.699999809265137,8.119999885559082,0.2199999988079071,0.30000001192092896,26.0,12.380000114440918,5.889999866485596,1.1699999570846558,223000.0,1708000.0,1780000.0,215014.0,287500.0,520000.0,366782.0,56983.0,90000.0,27000.0
2016-01-11,2.326037645339966,0.4270302653312683,9.3100004196167,7.1688642501831055,0.21699999272823334,0.30000001192092896,22.31614875793457,10.396771430969238,5.06635046005249,1.159999966621399,2.759999990463257,1.5299999713897705,9.3100004196167,7.860000133514404,0.21699999272823334,0.30000001192092896,24.850000381469727,12.279999732971191,5.440000057220459,1.159999966621399,2.799999952316284,1.559999942779541,10.119999885559082,7.900000095367432,0.21799999475479126,0.30000001192092896,25.299999237060547,12.319999694824219,5.590000152587891,1.159999966621399,2.759999990463257,1.5,8.220000267028809,7.820000171661377,0.20000000298023224,0.30000001192092896,24.799999237060547,12.100000381469727,5.429999828338623,1.1299999952316284,2.7799999713897705,1.5499999523162842,8.319999694824219,7.869999885559082,0.21400000154972076,0.30000001192092896,25.049999237060547,12.140000343322754,5.590000152587891,1.149999976158142,128000.0,754000.0,434000.0,145300.0,1640000.0,1882000.0,674200.0,140000.0,160000.0,141000.0
2016-01-12,2.401886463165283,0.41028404235839844,8.850000381469727,7.1597418785095215,0.21400000154972076,0.2800000011920929,22.31614875793457,10.396771430969238,5.038410663604736,1.1299999952316284,2.8499999046325684,1.4700000286102295,8.850000381469727,7.849999904632568,0.21400000154972076,0.2800000011920929,24.850000381469727,12.279999732971191,5.409999847412109,1.1299999952316284,2.8499999046325684,1.5199999809265137,9.84000015258789,7.929999828338623,0.21699999272823334,0.2849999964237213,25.149999618530273,12.300000190734863,5.420000076293945,1.159999966621399,2.7699999809265137,1.399999976158142,8.800000190734863,7.849999904632568,0.20399999618530273,0.2800000011920929,24.649999618530273,12.199999809265137,5.230000019073486,1.1299999952316284,2.7799999713897705,1.5199999809265137,9.600000381469727,7.889999866485596,0.20600000023841858,0.2849999964237213,25.0,12.260000228881836,5.239999771118164,1.149999976158142,312000.0,1110000.0,246000.0,139500.0,710000.0,612000.0,333750.0,88000.0,8000.0,75000.0
2016-01-13,2.359748363494873,0.4019108712673187,8.84000015258789,7.1688642501831055,0.21299999952316284,0.2800000011920929,22.361047744750977,10.32904052734375,5.084976673126221,1.159999966621399,2.799999952316284,1.440000057220459,8.84000015258789,7.860000133514404,0.21299999952316284,0.2800000011920929,24.899999618530273,12.199999809265137,5.460000038146973,1.159999966621399,2.9000000953674316,1.4800000190734863,8.989999771118164,7.949999809265137,0.2150000035762787,0.28999999165534973,25.049999237060547,12.359999656677246,5.46999979019165,1.1799999475479126,2.809999942779541,1.3700000047683716,8.84000015258789,7.760000228881836,0.20800000429153442,0.2800000011920929,24.799999237060547,12.199999809265137,5.389999866485596,1.149999976158142,2.9000000953674316,1.4800000190734863,8.90999984741211,7.869999885559082,0.21400000154972076,0.2849999964237213,24.899999618530273,12.279999732971191,5.449999809265137,1.149999976158142,8000.0,2106000.0,38000.0,236000.0,560000.0,1292000.0,267932.0,67728.0,112000.0,194000.0
